id,name,名称,iata_code 
30078,Municipal de Linares Airport,利纳雷斯市政,ZLR
6031,Lieutenant Julio Gallardo Airport,胡里奥·加拉多中尉,PNT
32137,El Tuqui Airport,El Tuqui,OVL
6033,Puc贸n Airport,Puc公司贸n,ZPC
313732,Mocopulli Airport,莫科普利,MHC
30305,El Mirador Airport,El Mirador,PUX
314783,La Araucan铆a Airport,拉阿劳坎铆a,ZCO
6037,Cha帽aral Airport,茶帽阿拉尔,CNR
32565,Rodelillo Airport,罗德利洛,VAP
6039,Teniente Rodolfo Marsh Martin Airport,Teniente Rodolfo Marsh Martin,TNM
32326,Franco Bianco Airport,佛朗哥比安科,SMB
6040,La Florida Airport,拉佛罗里达,LSC
29885,Gamboa Airport,甘博阿,WCA
6042,Maquehue Airport,马奎休,PZS
6043,El Tepual Airport,El Tepual,PMC
6044,Panguilemo Airport,班吉列莫,TLX
6046,Victoria Airport,维多利亚,ZIC
6047,Las Breas Airport,拉斯布雷斯,TTC
6048,Pichoy Airport,皮乔伊,ZAL
6050,Vi帽a del mar Airport,不及物动词帽德尔马,KNA
155,Senadora Eunice Micheles Airport,塞纳多拉尤尼斯米歇尔,OLC
156,Sorocaba Airport,索罗卡巴,SOD
307446,Saidor Airport,赛多尔,SDI
35568,Itanha茅m Airport,伊坦哈茅m,JTN
174,Jales Airport,贾尔斯,JLS
30146,Mococa Airport,莫科卡,QOA
183,Len莽贸is Paulista Airport,伦恩莽贸是保利斯塔吗,QGC
43312,Brigadeiro Eduardo Gomes Airport,Brigadeiro Eduardo Gomes,NVM
192,Ourinhos Airport,乌里尼奥,OUS
194,Ouril芒ndia do Norte Airport,Ouril公司芒印度北道,OIA
197,Piracicaba Airport,皮拉西卡巴,QHB
200,Resende Airport,瑞森德,REZ
201,M谩rio Pereira Lopes鈥揝茫o Carlos Airport,M谩里奥·佩雷拉·洛佩斯鈥揝茫o卡洛斯,QSC
30240,Paraty Airport,帕拉蒂,JPY
206,Ubatuba Gast茫o Madeira State Airport,乌巴图巴加斯特茫o马德拉国家,UBT
208,Itaperuna Airport,意大利佩鲁纳,ITP
211,Votuporanga Airport,沃图波兰加,VOT
310918,Pedro Teixeira Castelo Airport,佩德罗·特谢拉·卡斯特洛,JTA
6051,Chacho谩n Regional Airport,查乔谩n地区,ATF
6053,Francisco De Orellana Airport,弗朗西斯科·德·奥雷利亚纳,OCC
6054,Mariscal Lamar Airport,马里斯卡尔·拉马尔,CUE
6055,Seymour Galapagos Ecological Airport,西摩加拉帕戈斯生态,GPS
6056,Jos茅 Joaqu铆n de Olmedo International Airport,乔斯茅 若阿库铆奥尔默多,GYE
41131,General Villamil Airport,维拉米尔将军,IBB
41119,Jipijapa Airport,吉皮贾帕,JIP
6061,Cotopaxi International Airport,科托帕西,LTX
6062,Jose Maria Velasco Ibarra Airport,Jose Maria Velasco Ibarra,MRR
6063,Coronel E Carvajal Airport,Coronel E Carvajal,XMS
6066,Eloy Alfaro International Airport,埃洛伊·阿尔法罗,MEC
32277,Nueva Loja Airport,纽瓦洛亚,LGQ
41130,Putumayo Airport,普图马约,PYO
6071,Reales Tamarindos Airport,雷莱斯塔马林多斯,PVO
308273,Mariscal Sucre International Airport,基多,UIO
6075,Santa Rosa - Artillery Colonel Victor Larrea International Airport,圣罗莎-维克托·拉雷亚炮兵上校,ETR
6076,General Ulpiano Paez Airport,Ulpiano Paez将军,SNC
32391,Sucua Airport,苏库阿,SUQ
6078,Rio Amazonas Airport,里约亚马逊,PTZ
6079,San Crist贸bal Airport,圣克里斯特贸巴尔,SCY
6080,Los Perales Airport,洛斯佩拉莱斯,BHA
32477,Taisha Airport,泰沙,TSC
32473,Tiputini Airport,蒂普蒂尼,TPN
6083,Camilo Ponce Enriquez Airport,卡米洛·庞斯·恩里克斯,LOH
6084,General Rivadeneira Airport,里瓦德涅拉将军,ESM
6085,Tarapoa Airport,塔拉波阿,TPC
6086,Lieutenant Colonel Luis A. Mantilla International Airport,路易斯·曼蒂利亚中校,TUA
6087,Port Stanley Airport,斯坦利港,PSY
307121,Safia Airport,萨菲亚,SFU
6088,Aeropuerto Internacional Silvio Pettirossi,西尔维奥·佩蒂罗西,ASU
6089,Aeropuerto Nacional de Juan De Ayolas,胡安·德·阿约拉斯国家航空公司,AYO
6090,Aeropuerto Nacional Tte. Cnel. Carmelo Peralta,国家航空公司。Cnel公司。卡梅洛·佩拉尔塔,CIO
29851,Aeropuerto Nacional Tte. Amin Ayub Gonz谩lez,国家航空公司。阿明·阿尤布·冈兹谩莱兹,ENO
6091,Aeropuerto Internacional Guaran铆,瓜拉尼铆,AGT
31157,Aer贸dromo de Filadelfia,爱尔兰航空公司贸Filadelfia区,FLM
6093,Aeropuerto Internacional Dr. Luis Maria Arga帽a,国际航空公司Luis Maria Arga博士帽一,ESG
6094,Aeropuerto Nacional Carlos Miguel Gimenez,国家航空公司卡洛斯·米格尔·吉梅内兹,PIL
6095,Aeropuerto Internacional Dr. Augusto Roberto Fuster,国际航空公司奥古斯托·罗伯托·福斯特博士,PJC
316552,San Jos茅 Island Airport,圣何塞茅 海岛,SIC
36081,Municipal Bom Futuro Airport,Bom Futuro市,LVR
231,Tenente Lund Pressoto Airport,Tenente Lund Pressoto,FRC
307637,Sissano Airport,锡萨诺,SIZ
36411,In谩cio Lu铆s do Nascimento Airport,在里面谩西奥·卢铆s do Nascimento,JUA
309465,Cruz Bay Seaplane Base,克鲁兹湾飞机基地,SJF
30824,Confresa Airport,Confresa,CFO
36730,Novo Progresso Airport,Novo Progresso,NPR
36747,Ariquemes Airport,阿里克梅斯,AQM
44713,Rio Grande Regional Airport,格兰德河地区,RIG
32305,Bauru/Arealva鈥揗oussa Nakhal Tobias State Airport,包鲁/阿雷阿尔瓦鈥揗乌萨-纳哈尔-托比亚斯国家,JTC
36924,Aragar莽as Airport,阿拉加莽作为,ARS
41037,El Encanto Airport,El Encanto,ECO
41073,Arboletes Airport,阿博莱特斯,ARO
41074,San Juan De Uraba Airport,圣胡安-德乌拉巴,SJR
41072,San Pedro Airport,圣佩德罗,NPU
41060,Puerto Rico Airport,波多黎各,PCC
41062,Solano Airport,索拉诺,SQF
41029,Yari Airport,雅里,AYI
41027,Currillo Airport,库里略,CUI
41032,Monterrey Airport,蒙特雷,MOY
41036,Paratebueno Airport,帕拉特布埃诺,EUO
41026,Pore Airport,波雷,PRE
41023,San Luis De Palenque Airport,圣路易斯德帕伦克,SQE
41031,Tauramena Airport,陶拉梅纳,TAU
41044,Ayacucho Airport,阿亚库乔,AYC
40751,Las Flores Airport,拉斯弗洛雷斯,DZI
41035,San Juan Del C茅sar Airport,圣胡安德尔C茅香港特别行政区,SJH
41080,Bahia Cupica Airport,巴伊亚库皮卡,BHF
41003,Jurad贸 Airport,尤拉德贸 ,JUO
41079,Ungu铆a Airport,昂古铆a,UNC
41059,Ayapel Airport,阿亚佩尔,AYA
40570,Barranco Minas Airport,巴兰科米纳斯,NBB
41038,Medina Airport,麦地那,MND
41010,Macanal Airport,马卡纳尔,NAD
41058,Guacamayas Airport,瓜卡马亚斯,GCA
41061,Santana Ramos Airport,桑塔纳拉莫斯,SRO
41033,Barranca De Upia Airport,巴兰卡-德乌皮亚,BAC
41049,Caquetania Airport,卡奎塔尼亚,CQT
41048,El Recreo Airport,El Recreo,ELJ
41024,Solita Airport,索利塔,SOH
41084,El Charco Airport,El Charco,ECR
41086,Mosquera Airport,莫斯克拉,MQR
41004,Santa B谩rbara Airport,圣诞老人B谩rbara,ISD
41039,Zapatoca Airport,扎帕托卡,AZT
41067,Herrera Airport,埃雷拉,HRR
40901,Santa Ana Airport,圣安娜,SQB
41015,Acaricuara Airport,阿卡里瓜拉,ARF
41013,Monfort Airport,蒙福特,MFB
41014,Morichal Airport,莫里查尔,MHF
41011,Casuarito Airport,卡苏里托,CSR
40596,La Primavera Airport,La Primavera,LPE
30615,Araracuara Airport,阿拉拉瓜拉,ACR
30613,Alcides Fern谩ndez Airport,Alcides蕨类植物谩ndez,ACD
30620,Amalfi Airport,阿马尔菲,AFI
6098,Gomez Nino Apiay Air Base,戈麦斯-尼诺-阿皮艾空军基地,API
6099,El Eden Airport,艾登,AXM
6100,Tres De Mayo Airport,特雷斯·德梅奥,PUU
429705,El Troncal Airport,El Troncal,ARQ
6101,Las Flores Airport,拉斯弗洛雷斯,ELB
6102,Palonegro Airport,Palonegro,BGA
6104,El Dorado International Airport,埃尔多拉多,BOG
6105,Ernesto Cortissoz International Airport,埃内斯托·科尔蒂索兹,BAQ
6106,Jos茅 Celestino Mutis Airport,乔斯茅 塞莱斯蒂诺·穆蒂斯,BSC
6107,Gerardo Tobar L贸pez Airport,杰拉多·托巴尔L贸佩兹,BUN
30845,Capurgan谩 Airport,卡普根谩 ,CPB
6108,Camilo Daza International Airport,卡米洛·达扎,CUC
30842,Mandinga Airport,曼丁加,COG
6109,Rafael Nu帽ez International Airport,拉斐尔·努帽ez,CTG
30816,Carimagua Airport,卡里马瓜,CCO
6110,Alfonso Bonilla Aragon International Airport,阿方索·博尼利亚-阿拉贡,CLO
30831,Cimitarra Airport,西米塔拉,CIM
6111,Cravo Norte Airport,北克拉沃,RAV
6112,La Florida Airport,拉佛罗里达,TCO
30862,Carur煤 Airport,卡鲁尔煤 ,CUO
6113,Juan H White Airport,胡安·怀特,CAQ
6114,Cove帽as Airport,小海湾帽作为,CVE
6115,Las Brujas Airport,拉斯·布鲁哈斯,CZU
6116,El Bagre Airport,埃尔巴格雷,EBG
6117,Yarigu铆es Airport,雅里古铆es,EJA
6118,Gustavo Artunduaga Paredes Airport,古斯塔沃·阿通杜阿加·帕雷德斯,FLA
31104,Fundaci贸n Airport,基金会贸n,FDA
45100,La Gaviota Airport,拉加维奥塔,LGT
6120,Santiago Vila Airport,圣地亚哥维拉,GIR
6121,Santa Ana Airport,圣安娜,CRC
6122,Juan Casiano Airport,胡安·卡西亚诺,GPI
30847,General Navas Pardo Airport,纳瓦斯帕尔多将军,CPL
31651,Hato Corozal Airport,哈托科罗扎尔,HTZ
6124,Perales Airport,佩拉莱斯,IBE
31666,Jaime Ortiz Betancourt Airport,杰米·奥尔蒂斯-贝当古,IGO
6126,San Luis Airport,圣路易斯,IPI
6127,Antonio Rold谩n Betancur Airport,安东尼奥·罗尔德谩n贝当库尔,APO
6128,Caucaya Airport,考卡亚,LQM
6129,Jorge Isaac Airport,豪尔赫·艾萨克,MCJ
31844,La Pedrera Airport,拉佩德雷拉,LPD
6130,Alfredo V谩squez Cobo International Airport,阿尔弗雷多五世谩斯科博,LET
6132,Enrique Olaya Herrera Airport,恩里克·奥拉亚·埃雷拉,EOH
31896,Miraflores Airport,米拉弗洛雷斯,MFS
6134,Baracoa Airport,巴拉科阿,MGN
6136,Montelibano Airport,蒙特利巴诺,MTB
6138,Los Garzones Airport,洛斯·加佐内斯,MTR
6139,Fabio Alberto Leon Bentley Airport,法比奥·阿尔贝托·莱昂·本特利,MVP
6140,La Nubia Airport,La Nubia,MZL
308661,La Macarena Airport,La Macarena,LMC
32010,Necocli Airport,内科利,NCI
32314,Reyes Murillo Airport,雷耶斯-穆里洛,NQU
6141,Benito Salas Airport,贝尼托·萨拉斯,NVA
6142,Aguas Claras Airport,Aguas Claras,OCV
32126,Orocue Airport,奥罗库,ORC
6144,Juan Jose Rondon Airport,胡安·何塞·隆顿,RON
6146,German Olano Airport,德国奥拉诺,PCR
6147,Obando Cesar Gaviria Trujillo Airport,奥班多·塞萨尔·加维里亚·特鲁希略,PDA
6148,Mateca帽a International Airport,马泰卡牌手表帽a,PEI
6149,Pitalito Airport,皮塔利托,PTX
32165,Plato Airport,柏拉图,PLT
6150,Puerto Nare Airport,纳雷港,NAR
6151,Guillermo Le贸n Valencia Airport,吉列尔莫·勒贸n巴伦西亚,PPN
6152,German Olano Air Base,德国奥拉诺空军基地,PAL
6153,Puerto Berrio Airport,波多黎各贝里奥,PBE
6154,Antonio Nari帽o Airport,安东尼奥·纳里帽o,PSO
6155,El Embrujo Airport,El Embrujo,PVA
6156,Paz De Ariporo Airport,札幌帕斯,PZA
6157,Mariquita Airport,马里奎塔,MQU
6158,Jose Maria C贸rdova International Airport,何塞·玛丽亚·C贸rdova,MDE
6159,Almirante Padilla Airport,阿尔米兰特·帕迪拉,RCH
32318,Los Colonizadores Airport,洛斯·科洛尼扎多尔斯,RVE
6160,Jorge E. Gonzalez Torres Airport,豪尔赫·E·冈萨雷斯-托雷斯,SJE
316777,Santa Rosalia Airport,圣罗莎利亚,SSL
6161,Sim贸n Bol铆var International Airport,模拟人生贸n波尔铆瓦尔,SMR
6162,Alberto Lleras Camargo Airport,Alberto Lleras Camargo,SOX
6163,Gustavo Rojas Pinilla International Airport,古斯塔沃·罗哈斯·皮尼利亚,ADZ
314727,San Marcos Airport,圣马科斯,SRS
6164,Eduardo Falla Solano Airport,爱德华多·法拉·索拉诺,SVI
6165,Tib煤 Airport,胫骨煤 ,TIB
32429,Trinidad Airport,特立尼达,TDA
32460,Golfo de Morrosquillo Airport,Golfo de Morrosquillo,TLU
6168,Gustavo Vargas Airport,古斯塔沃·瓦尔加斯,TME
6169,Tres Esquinas Air Base,特雷斯·埃斯奎纳斯空军基地,TQS
32475,Gonzalo Mej铆a Airport,贡萨洛·梅杰铆a,TRB
41047,Uribe Airport,乌里韦,URI
6171,Santiago Perez Airport,圣地亚哥佩雷斯,AUC
6172,El Cara帽o Airport,El Cara公司帽o,UIB
6173,Heriberto G铆l Mart铆nez Airport,赫里贝托G铆l集市铆尼斯,ULQ
32550,Urrao Airport,乌拉奥,URR
6174,Villa Garz贸n Airport,加尔兹别墅贸n,VGZ
6175,Vel谩squez Airport,Vel公司谩斯奎兹,PYA
6176,Alfonso L贸pez Pumarejo Airport,阿方索L贸佩兹-普马雷霍,VUP
6177,Vanguardia Airport,Vanguardia,VVC
30667,Yaguara Airport,亚瓜拉,AYG
6178,El Yopal Airport,El Yopal,EYP
32321,Monteagudo Airport,蒙特阿古多,MHW
333229,Alcantar铆 Airport,Alcantar面料铆 ,SRE
29662,Apolo Airport,阿波罗,APB
29671,Ascenci贸n De Guarayos Airport,Ascenci公司贸n德瓜拉约,ASC
6179,Bermejo Airport,伯梅霍,BJO
29751,Camiri Airport,卡米里,CAM
6180,Jorge Wilsterman International Airport,豪尔赫·威尔斯特曼,CBB
6181,Chimore Airport,奇莫尔,CCA
6182,Capit谩n An铆bal Arab Airport,Capit公司谩n安铆巴尔阿拉伯,CIJ
29797,Concepci贸n Airport,康塞普西贸n,CEP
6183,El Trompillo Airport,El Trompillo,SRZ
29926,Capit谩n de Av. Emilio Beltr谩n Airport,Capit公司谩平均值。埃米利奥·贝尔特谩n,GYA
39441,Huacaraje Airport,华卡拉杰,BVK
309474,Solomon Airport,所罗门,SLJ
30376,San Jos茅 De Chiquitos Airport,圣何塞茅 德奇基托斯,SJS
30386,San Joaqu铆n Airport,圣华曲铆n,SJB
30375,San Javier Airport,圣哈维尔,SJV
6184,El Alto International Airport,埃尔阿尔托,LPB
30099,Magdalena Airport,马格达莱纳,MGD
6185,Juan Mendoza Airport,胡安·门多萨,ORU
6186,Capitan Nicolas Rojas Airport,尼古拉斯·罗哈斯首都,POI
39530,Puerto Rico Airport,波多黎各,PUR
6187,Capit谩n Av. Salvador Ogaya G. airport,Capit公司谩n平均值。萨尔瓦多Ogaya G.,PSZ
30388,San Ram贸n Airport,圣拉姆贸n,SRD
30345,Robor茅 Airport,机器人茅 ,RBO
30334,Capit谩n Av. Selin Zeitun Lopez Airport,Capit公司谩n平均值。塞林-泽顿-洛佩兹,RIB
30331,Reyes Airport,雷耶斯,REY
6188,Santa Ana Del Yacuma Airport,Santa Ana Del Yacuma,SBL
30364,Capit谩n Av. German Quiroga G. Airport,Capit公司谩n平均值。德国基罗加G.,SRJ
30372,Capit谩n Av. Juan Cochamanidis S. Airport,Capit公司谩n平均值。Juan Cochamanidis S.,SNG
30371,San Ignacio de Moxos Airport,圣伊格纳西奥·德莫克索斯,SNM
39464,Santa Rosa De Yacuma Airport,Santa Rosa De Yacuma,SRB
30387,San Mat铆as Airport,圣马特铆作为,MQK
6190,Capitan Oriel Lea Plaza Airport,Capitan Oriel Lea广场,TJA
6191,Teniente Av. Jorge Henrich Arauz Airport,Teniente平均。豪尔赫·亨里克·阿劳兹,TDD
39473,Uyuni Joya Andina Airport,Uyuni Joya Andina,UYU
30518,Capit谩n Av. Vidal Villagomez Toledo Airport,Capit公司谩n平均值。维达尔·维拉戈梅兹·托莱多,VAH
6192,Teniente Coronel Rafael Pab贸n Airport,Teniente Coronel拉斐尔·帕布贸n,VLM
6193,Viru Viru International Airport,维鲁维鲁,VVI
6194,Yacuiba Airport,雅翠坝,BYC
41505,Albina Airport,阿尔比纳,ABN
32470,Totness Airport,托特内斯,TOT
41506,Drietabbetje Airport,Drietabetje,DRJ
307447,Sapmanga Airport,萨曼加,SMH
6195,Johan Adolf Pengel International Airport,约翰·阿道夫·彭格尔,PBM
308267,Moengo Airstrip,莫恩戈空难,MOJ
31663,Nieuw Nickerie - Major Henk Fernandes Airport,Nieuw Nickerie-亨克·费尔南德斯少校,ICK
32092,Vincent Fayks Airport,文森特·费克斯,OEM
41509,Stoelmanseiland Airport,斯托尔曼西兰,SMZ
41510,Wageningen Airstrip,瓦赫宁根空难,AGI
32127,Zorg en Hoop Airport,佐尔格胡普,ORG
507771,Dr. Luciano de Arruda Coelho Regional Airport,卢西亚诺·德·阿鲁达·科埃略博士地区,JSO
265,Araripina Airport,阿拉里皮纳,JAW
37032,Alto Parna铆ba Airport,上帕尔纳铆巴,APY
270,Arapiraca Airport,阿拉皮拉卡,APQ
273,Cirilo Queir贸z Airport,西里洛·奎尔贸z,AMJ
45622,Marcelo Pires Halzhausen Airport,马塞洛·皮雷斯·哈尔扎森,AIF
29687,Barra do Corda Airport,巴拉多科尔达,BDC
281,Belmonte Airport,贝尔蒙特,BVM
283,Dom Ricardo Weberberger Airport,Dom Ricardo Weberberger,BRA
284,Balsas Airport,巴尔萨斯,BSS
285,S贸crates Mariani Bittencourt Airport,S贸板条箱马里亚尼·比滕考特,BMS
287,Barra Airport,巴拉,BQQ
340053,Planalto Serrano Regional Airport,普拉纳托塞拉诺地区,EEA
30848,Cururupu Airport,库鲁鲁普,CPU
294,Colatina Airport,科拉蒂纳,QCH
296,Reden莽茫o Airport,雷登莽茫o,RDC
297,Leopoldina Airport,利奥波德纳,LEP
299,Diamantina Airport,迪亚曼蒂纳,DTI
300,Brigadeiro Cabral Airport,Brigadeiro Cabral,DIQ
37068,Nagib Demachki Airport,纳吉布·德马奇基,JPE
302,S贸crates Rezende Airport,S贸克拉底雷岑德,CNV
321011,Vacaria Airport,瓦卡里亚,VCC
310,S茫o F茅lix do Xingu Airport,S茫o华氏度茅新谷,SXX
312,Guarapari Airport,瓜拉帕里,GUZ
29922,Guadalupe Airport,瓜达卢佩,GDP
315,Guanambi Airport,瓜纳比,GNM
316,Garanhuns Airport,Garanhuns,QGP
129,Tertuliano Guedes de Pinho Airport,Tertuliano Guedes de Pinho,ITN
322,Irec锚 Airport,Irec公司锚 ,IRE
324,Iguatu Airport,伊瓜图,QIG
325,Itapetinga Airport,伊塔佩廷加,QIT
327,Ipia煤 Airport,伊皮亚煤 ,IPU
328,Jacobina Airport,雅各宾纳,JCM
329,Jo茫o Durval Carneiro Airport,乔茫o德瓦尔-卡内罗,FEC
331,Jequi茅 Airport,杰基茅 ,JEQ
332,Janu谩ria Airport,1月谩里亚,JNA
336,Prefeito Oct谩vio de Almeida Neves Airport,10月初谩维奥·德·阿尔梅达·内维斯,JDR
341,Cachoeiro do Itapemirim - Raimundo de Andrade Airport,Cachoeiro do Itapemirim-安德拉德,CDI
37143,Currais Novos Airport,Currais Novos,QCP
347,S茫o Louren莽o Airport,S茫o洛伦莽o,SSO
350,Monte Alegre Airport,蒙特阿莱格里,MTE
353,Mucuri Airport,穆库里,MVS
354,S茫o Mateus - Ernesto Bonomo Airport,S茫o马特乌斯-埃内斯托·博诺莫,SBJ
355,Porto de Moz Airport,Porto de Moz,PTQ
359,Nanuque Airport,纳努克,NNU
363,Municipal Jos茅 Figueiredo Airport,市政乔斯茅 菲格雷多,PSW
37208,Feij贸 Airport,费伊贸 ,FEJ
364,Oriximin谩 Airport,奥昔明谩 ,ORX
368,Picos Airport,皮科斯,PCS
369,Patos de Minas Airport,米纳斯帕托斯,POJ
37215,Morro de S茫o Paulo Airport,莫里森茫o圣保罗,MXQ
375,Pirapora Airport,皮拉波拉,PIV
308638,San Quint铆n Military Airstrip,圣昆特铆n军事空运,SNQ
378,Cangapara Airport,坎加帕拉,FLB
383,Prado Airport,普拉多,PDF
389,Caruaru Airport,卡鲁,CAU
391,Salin贸polis Airport,生理盐水贸波利斯,OPP
397,Soure Airport,苏雷,SFK
399,9 de Maio - Teixeira de Freitas Airport,9 de Maio-Teixeira de Freitas,TXF
400,脫bidos Municipal Airport,脫比多斯市,OBI
402,Juscelino Kubitscheck Airport,尤塞利诺·库比茨切克,TFL
404,Aeroporto Brigadeiro Firmino Ayres,菲尔米诺艾尔斯准将,JPO
412,Valen莽a Airport,瓦伦莽a,VAL
30491,M茅lio Viana Airport,M茅利奥维亚纳,QID
414,Breves Airport,布雷夫斯,BVS
30833,Camocim - Pinto Martins Airport,Camocim-平托马丁斯,CMC
416,Crate煤s Airport,大木箱煤s,JCS
37346,Almeirim Airport,阿尔梅里姆,GGF
423,Pinheiro Airport,皮涅罗,PHI
37364,Ant么nio Guerreiro Airport,蚂蚁么尼奥·格雷罗,GMS
425,Pouso Alegre Airport,普索阿莱格里,PPY
37382,Ituber谩 Airport,伊图伯谩 ,ITE
35166,Borama Airport,波拉马,BXX
316766,S贸c Tr膬ng Airport,S贸c晶体管膬ng,SOA
6198,Cayenne 鈥?F茅lix Ebou茅 Airport,卡宴鈥?F茅lix埃博拉病毒茅 ,CAY
299825,Grand-Santi Airport,Grand Santi,GSI
31941,Maripasoula Airport,马里帕苏拉,MPY
6199,Saint-Georges-de-l'Oyapock Airport,圣乔治,OYP
31803,Saint-Laurent-du-Maroni Airport,圣洛朗杜马罗尼,LDX
32203,R茅gina Airport,R茅吉纳,REI
32692,Sa眉l Airport,Sa公司眉l,XAU
314636,Al Thaurah Airport,Al Thaurah,SOR
30636,Alerta Airport,阿莱塔,ALD
6201,Alferez FAP Alfredo Vladimir Sara Bauer Airport,Alferez FAP Alfredo Vladimir Sara Bauer,AOP
6202,Teniente General Gerardo P茅rez Pinedo Airport,Gerardo P将军茅雷斯-皮内多,AYX
31883,Moyobamba Airport,莫约班巴,MBP
30772,Huallaga Airport,Huallaga,BLP
6204,Iberia Airport,伊比利亚,IBP
6205,Cap FAP David Abenzur Rengifo International Airport,Cap FAP David Abenzur Rengifo,PCL
6206,Trompeteros Airport,Trompeteros,TDP
6208,FAP Lieutenant Jaime Andres de Montreuil Morales Airport,FAP中尉Jaime Andres de Montreuil Morales,CHM
32438,Tingo Maria Airport,廷戈玛丽亚,TGI
6213,Air Force Captain Jose A Quinones Gonzales International Airport,空军上尉Jose A Quinones Gonzales,CIX
6214,Air Force Colonel Alfredo Mendivil Duarte Airport,空军上校阿尔弗雷多·门迪维尔·杜阿尔特,AYP
6215,Andahuaylas Airport,安达瓦伊拉斯,ANS
6216,Comandante FAP German Arias Graziani Airport,德国阿里亚斯·格拉齐亚尼,ATA
32540,Quincemil Air Base,昆西米尔空军基地,UMI
6217,Jorge Ch谩vez International Airport,豪尔赫Ch谩维斯,LIM
32357,Uchiza Airport,宇治扎,UCZ
6218,Juan Simons Vela Airport,胡安·西蒙斯·贝拉,RIJ
6219,Shumba Airport,Shumba,JAE
6220,Juanjui Airport,Juanjui,JJI
6221,Francisco Carle Airport,弗朗西斯科·卡尔,JAU
6222,Inca Manco Capac International Airport,印加-曼科-卡帕克,JUL
32302,San Juan de Marcona Airport,圣胡安德马尔科纳,SJA
6223,Mayor General FAP Armando Revoredo Iglesias Airport,市长FAP Armando Revoredo Iglesias,CJA
32359,San Nicolas Airport,圣尼古拉斯,RIM
6224,General Jorge Fernandez Maldon Airport,豪尔赫·费尔南德斯·马尔登将军,ILQ
6226,Captain Pedro Canga Rodr铆guez International Airport,佩德罗·坎加·罗德上尉铆格斯,TBP
6227,Mayor PNP Nancy Flores Paucar Airport,市长PNP Nancy Flores Paucar,MZA
6228,Moises Benzaquen Rengifo Airport,Moises Benzaquen Rengifo,YMS
6229,Alferez Fap David Figueroa Fernandini Airport,Alferez Fap David Figueroa Fernandini,HUU
39603,Saposoa Airport,萨波索阿,SQU
6231,Chachapoyas Airport,查查波亚斯,CHH
6232,Coronel FAP Francisco Secada Vignetta International Airport,Coronel FAP Francisco Secada Vignetta,IQT
6233,Rodr铆guez Ball贸n International Airport,罗德尔铆盖兹球贸n,AQP
6235,Capitan FAP Carlos Martinez De Pinillos International Airport,Capitan FAP Carlos Martinez De Pinillos,TRU
6236,Captain Ren谩n El铆as Olivera International Airport,任队长谩n埃尔铆作为奥利维拉,PIO
6237,Cadete FAP Guillermo Del Castillo Paredes Airport,Cadete FAP Guillermo Del Castillo Paredes,TPP
39655,Shiringayoc Airport,Shiringayoc,SYC
6238,Coronel FAP Carlos Ciriani Santa Rosa International Airport,科罗内尔FAP卡洛斯·西里亚尼圣罗莎,TCQ
6239,Padre Aldamiz International Airport,帕德雷·阿尔达米兹,PEM
6240,Capit谩n FAP Guillermo Concha Iberico International Airport,Capit公司谩n FAP吉列尔莫·康查伊比利亚,PIU
6241,Captain Victor Montes Arias International Airport,维克托·蒙特斯·阿里亚斯机长,TYL
6242,Maria Reiche Neuman Airport,玛利亚赖希诺伊曼,NZC
6243,Alejandro Velasco Astete International Airport,阿斯泰德罗,CUZ
316767,Shangrao Sanqingshan Airport,上饶三清山,SQD
316774,Sanming Shaxian Airport,三明沙县,SQJ
302210,China Strait Airstrip,中国海峡航拍,SQT
30606,Cayana Airstrip,卡亚纳空难,AAJ
31732,Tepoe Airstrip,泰波空难,KCB
314712,Palo Verde Airport,Palo Verde,SRL
314728,Sandringham Airport,桑德林汉姆,SRM
24676,Stony River 2 Airport,斯托尼河2号,SRV
37391,Carlos Ruhl Airport,卡洛斯·鲁尔,CZB
432,Captain Jo茫o Busse Airport,乔上尉茫o Busse,APU
37401,Aeroclube de Bento Gon莽alves Airport,本托港航空俱乐部莽阿尔瓦斯,BGV
436,Blumenau Airport,布鲁门瑙,BNU
441,Olavo Cecco Rigon Airport,Olavo Cecco Rigon,CCI
37420,Cassil芒ndia Airport,卡西尔芒印度迪亚,CSS
442,Canela Airport,卡内拉,CEL
443,Corn茅lio Proc贸pio Airport,玉米茅lio程序贸皮奥,CKO
447,Dourados Airport,杜拉多斯,DOU
449,Erechim Airport,埃雷希姆,ERM
451,Francisco Beltr茫o Airport,弗朗西斯科·贝尔特茫o,FBE
460,Gua铆ra Airport,瓜伊铆ra,QGA
463,Walter B眉ndchen Airport,沃尔特B眉恩德琛,HRZ
466,Jo茫o Batista Bos Filho Airport,乔茫o巴蒂斯塔博斯菲略,IJU
29983,Itaqui Airport,伊塔奎,ITQ
467,Santa Terezinha Airport,圣特雷津哈,JCB
471,Campo Mour茫o Airport,坎波丘茫o,CBW
473,Cachoeira do Sul Airport,Cachoeira do Sul,QDB
29813,Curitibanos Airport,库里蒂巴诺斯,QCR
45617,Cacoal Airport,卡科尔,OAL
475,Helmuth Baungarten Airport,赫尔穆特-包加尔滕,LOI
477,Alegrete Novo Airport,阿列格里特诺沃,ALQ
30158,Montenegro Airport,黑山,QGF
30195,Novo Hamburgo Airport,新汉堡,QHV
484,S茫o Miguel do Oeste Airport,S茫o Miguel do Oeste,SQX
485,Arapongas Airport,Arapongas,APX
